lot_id,alarm_id,sensor_value,sigma_deviation
LOT_0395,SPC_ATTR_281,0.0505,5.0079
LOT_0396,SPC_ATTR_001,3245.0,3.1315
LOT_0396,SPC_ATTR_042,37.88,14.6274
LOT_0396,SPC_ATTR_161,3727.0,5.5178
LOT_0396,SPC_ATTR_296,1779.4153,5.3836
LOT_0397,SPC_ATTR_095,-0.0007,-3.8563
LOT_0397,SPC_ATTR_097,0.7972,3.5526
LOT_0397,SPC_ATTR_099,-1.5426,-3.5692
LOT_0397,SPC_ATTR_102,-0.0007,-3.1357
LOT_0397,SPC_ATTR_172,0.3382,3.5886
LOT_0397,SPC_ATTR_281,0.0401,3.4037
LOT_0397,SPC_ATTR_307,0.1402,3.6054
LOT_0397,SPC_ATTR_443,3.3832,3.0916
LOT_0398,SPC_ATTR_357,2.4863,3.0696
LOT_0398,SPC_ATTR_461,73.7347,3.3398
LOT_0399,SPC_ATTR_152,140.243,4.0705
LOT_0399,SPC_ATTR_287,40.916,3.7543
LOT_0399,SPC_ATTR_425,33.2134,4.7267
LOT_0400,SPC_ATTR_092,0.2902,3.2818
LOT_0400,SPC_ATTR_093,0.0126,3.7428
LOT_0400,SPC_ATTR_094,-0.0171,-5.5013
LOT_0400,SPC_ATTR_095,0.0011,6.4885
LOT_0400,SPC_ATTR_097,-1.4803,-6.8196
LOT_0400,SPC_ATTR_099,2.1183,5.0021
LOT_0400,SPC_ATTR_101,0.0013,3.7107
LOT_0400,SPC_ATTR_102,0.001,4.5566
LOT_0400,SPC_ATTR_106,-0.0125,-3.7483
LOT_0400,SPC_ATTR_107,0.0172,5.5756
LOT_0400,SPC_ATTR_228,0.0812,5.7712
LOT_0400,SPC_ATTR_229,0.0534,3.3091
LOT_0400,SPC_ATTR_366,0.0155,3.8784
LOT_0400,SPC_ATTR_367,0.0136,3.6885
LOT_0400,SPC_ATTR_368,0.0211,6.4198
LOT_0400,SPC_ATTR_369,0.0112,3.8102
LOT_0404,SPC_ATTR_092,0.3627,4.1087
LOT_0404,SPC_ATTR_096,-0.0009,-9.2308
LOT_0404,SPC_ATTR_097,0.7696,3.4269
LOT_0404,SPC_ATTR_101,-0.0024,-6.6826
LOT_0404,SPC_ATTR_108,0.4856,5.5715
LOT_0404,SPC_ATTR_228,0.1541,12.5488
LOT_0404,SPC_ATTR_366,0.0368,11.898
LOT_0404,SPC_ATTR_368,0.0293,9.4579
LOT_0404,SPC_ATTR_369,0.0143,5.2814
LOT_0405,SPC_ATTR_021,1.3509,-3.2356
LOT_0405,SPC_ATTR_093,0.0103,3.031
LOT_0405,SPC_ATTR_095,-0.0009,-5.0057
LOT_0405,SPC_ATTR_097,1.2055,5.4121
LOT_0405,SPC_ATTR_099,-1.7046,-3.9485
LOT_0405,SPC_ATTR_101,-0.0011,-3.0309
LOT_0405,SPC_ATTR_102,-0.0008,-3.5882
LOT_0405,SPC_ATTR_106,-0.0104,-3.0924
LOT_0405,SPC_ATTR_116,581.2285,-3.3944
LOT_0405,SPC_ATTR_228,0.0795,5.6131
LOT_0405,SPC_ATTR_366,0.0173,4.5561
LOT_0405,SPC_ATTR_368,0.0194,5.7899
LOT_0406,SPC_ATTR_031,0.2843,3.0397
LOT_0406,SPC_ATTR_049,125.7982,-3.1329
LOT_0406,SPC_ATTR_226,2568.8003,3.5269
LOT_0406,SPC_ATTR_364,800.0698,3.3627
LOT_0406,SPC_ATTR_473,365.3171,4.7681
LOT_0406,SPC_ATTR_498,28.7929,3.4241
LOT_0407,SPC_ATTR_220,0.0105,4.4022
LOT_0407,SPC_ATTR_358,0.003,3.994
LOT_0407,SPC_ATTR_492,8.0405,4.5723
LOT_0408,SPC_ATTR_024,1830.75,4.0843
LOT_0408,SPC_ATTR_433,678.7382,4.5913
LOT_0409,SPC_ATTR_346,101.0863,5.3177
LOT_0409,SPC_ATTR_347,97.7695,5.3872
LOT_0409,SPC_ATTR_481,190.8607,3.2256
LOT_0411,SPC_ATTR_088,0.8917,-7.061
LOT_0411,SPC_ATTR_089,1642.5266,-3.0874
LOT_0411,SPC_ATTR_116,598.2087,-3.0475
LOT_0411,SPC_ATTR_223,0.9911,17.5605
LOT_0411,SPC_ATTR_224,1768.8802,29.8432
LOT_0411,SPC_ATTR_361,0.3133,15.5154
LOT_0411,SPC_ATTR_362,547.1722,29.7389
LOT_0411,SPC_ATTR_495,111.152,16.6579
LOT_0411,SPC_ATTR_496,107.6926,30.9461
LOT_0412,SPC_ATTR_093,0.0112,3.3095
LOT_0412,SPC_ATTR_106,-0.0111,-3.3111
LOT_0413,SPC_ATTR_211,0.2285,3.3195
LOT_0413,SPC_ATTR_349,0.0688,3.7172
LOT_0414,SPC_ATTR_042,37.88,14.6274
LOT_0415,SPC_ATTR_093,0.0115,3.4024
LOT_0415,SPC_ATTR_106,-0.0115,-3.436
LOT_0416,SPC_ATTR_477,79.3758,3.9655
LOT_0417,SPC_ATTR_548,421.702,3.5853
LOT_0418,SPC_ATTR_025,-9191.5,-3.0637
LOT_0419,SPC_ATTR_091,7539.29,-3.2506
LOT_0419,SPC_ATTR_093,0.0126,3.7428
LOT_0419,SPC_ATTR_106,-0.0126,-3.7795
LOT_0419,SPC_ATTR_498,27.9708,3.2582
LOT_0420,SPC_ATTR_087,2.2802,-3.2592
LOT_0420,SPC_ATTR_214,0.3936,6.2843
LOT_0420,SPC_ATTR_352,0.1855,6.429
LOT_0420,SPC_ATTR_473,285.9717,3.1046
LOT_0421,SPC_ATTR_213,0.153,3.2164
LOT_0421,SPC_ATTR_351,0.0735,3.511
LOT_0422,SPC_ATTR_046,168.7655,4.0797
LOT_0422,SPC_ATTR_047,774.8085,3.38
LOT_0422,SPC_ATTR_051,658.2445,3.0068
LOT_0422,SPC_ATTR_060,-28.9882,-3.3516
LOT_0422,SPC_ATTR_065,48.9882,5.715
LOT_0422,SPC_ATTR_066,62.8378,5.0137
LOT_0422,SPC_ATTR_216,0.1865,3.4637
LOT_0422,SPC_ATTR_282,0.0342,3.4456
LOT_0422,SPC_ATTR_486,865.2174,3.0367
LOT_0422,SPC_ATTR_511,174.8072,3.1583
LOT_0423,SPC_ATTR_345,50.5701,3.075
LOT_0423,SPC_ATTR_433,601.5305,3.9795
LOT_0423,SPC_ATTR_481,199.7078,3.473
LOT_0424,SPC_ATTR_152,459.929,14.3821
LOT_0424,SPC_ATTR_287,137.7592,13.6728
LOT_0424,SPC_ATTR_425,102.5561,15.6893
LOT_0427,SPC_ATTR_073,22.8309,-6.9354
LOT_0427,SPC_ATTR_074,616.1618,8.4029
LOT_0427,SPC_ATTR_209,170.36,3.4594
LOT_0427,SPC_ATTR_345,50.3185,3.0467
LOT_0427,SPC_ATTR_346,138.8172,7.4721
LOT_0427,SPC_ATTR_347,141.0542,7.9218
LOT_0427,SPC_ATTR_559,1.2923,3.5451
LOT_0427,SPC_ATTR_561,0.2547,3.5336
LOT_0427,SPC_ATTR_571,410.2409,-6.8734
LOT_0428,SPC_ATTR_092,-0.3421,-3.9294
LOT_0428,SPC_ATTR_094,0.0092,3.2362
LOT_0428,SPC_ATTR_107,-0.0092,-3.2597
LOT_0428,SPC_ATTR_228,0.0583,3.6422
LOT_0430,SPC_ATTR_473,315.7949,3.7298
LOT_0430,SPC_ATTR_497,109.8076,3.2468
LOT_0430,SPC_ATTR_565,14.51,3.0624
LOT_0430,SPC_ATTR_569,5.4631,3.0208
LOT_0432,SPC_ATTR_559,1.2602,3.1623
LOT_0432,SPC_ATTR_561,0.3282,4.9586
LOT_0433,SPC_ATTR_121,7.0626,6.0476
LOT_0433,SPC_ATTR_522,1000.0,9.5846
LOT_0434,SPC_ATTR_093,0.013,3.8666
LOT_0434,SPC_ATTR_106,-0.013,-3.9044
LOT_0435,SPC_ATTR_001,3266.04,3.4173
LOT_0435,SPC_ATTR_090,0.3853,3.7538
LOT_0437,SPC_ATTR_093,0.0104,3.0619
LOT_0437,SPC_ATTR_106,-0.0104,-3.0924
LOT_0438,SPC_ATTR_121,5.9047,-3.2675
LOT_0438,SPC_ATTR_154,0.0619,5.3471
LOT_0438,SPC_ATTR_220,0.0105,4.4022
LOT_0438,SPC_ATTR_289,0.0177,4.6921
LOT_0438,SPC_ATTR_358,0.003,3.994
LOT_0438,SPC_ATTR_427,6.4771,5.2663
LOT_0438,SPC_ATTR_433,760.1053,5.2361
LOT_0438,SPC_ATTR_492,8.0405,4.5723
LOT_0439,SPC_ATTR_073,-25.2473,-9.5499
LOT_0439,SPC_ATTR_074,655.6391,10.6421
LOT_0439,SPC_ATTR_136,308.0,3.3025
LOT_0439,SPC_ATTR_346,125.8211,6.73
LOT_0439,SPC_ATTR_347,127.7272,7.1414
LOT_0439,SPC_ATTR_409,13.8933,3.3173
LOT_0439,SPC_ATTR_571,365.3818,-9.4368
LOT_0440,SPC_ATTR_073,-54.622,-11.1474
LOT_0440,SPC_ATTR_074,692.4256,12.7287
LOT_0440,SPC_ATTR_093,0.012,3.5571
LOT_0440,SPC_ATTR_106,-0.012,-3.5921
LOT_0440,SPC_ATTR_346,119.9884,6.397
LOT_0440,SPC_ATTR_347,125.7114,7.0233
LOT_0440,SPC_ATTR_571,384.6536,-8.3356
LOT_0440,SPC_ATTR_577,74.662,4.0835
LOT_0441,SPC_ATTR_212,0.2131,6.2525
LOT_0441,SPC_ATTR_350,0.0954,6.6159
LOT_0441,SPC_ATTR_573,454.56,4.9373
LOT_0441,SPC_ATTR_575,170.0204,5.9754
LOT_0441,SPC_ATTR_577,80.5172,4.4295
LOT_0442,SPC_ATTR_093,0.0104,3.0619
LOT_0442,SPC_ATTR_106,-0.0104,-3.0924
LOT_0442,SPC_ATTR_161,3472.0,5.0741
LOT_0442,SPC_ATTR_296,1712.782,5.1486
LOT_0444,SPC_ATTR_073,-33.8247,-10.0164
LOT_0444,SPC_ATTR_074,671.2265,11.5262
LOT_0444,SPC_ATTR_212,0.1493,3.7011
LOT_0444,SPC_ATTR_346,111.1325,5.8913
LOT_0444,SPC_ATTR_347,114.6373,6.3749
LOT_0444,SPC_ATTR_350,0.0611,3.3809
LOT_0444,SPC_ATTR_559,1.2923,3.5451
LOT_0444,SPC_ATTR_561,0.2547,3.5336
LOT_0444,SPC_ATTR_571,335.5982,-11.1388
LOT_0445,SPC_ATTR_434,902.7436,3.0881
LOT_0445,SPC_ATTR_477,79.8723,3.9988
LOT_0445,SPC_ATTR_481,201.941,3.5355
LOT_0447,SPC_ATTR_559,1.2718,3.3006
LOT_0448,SPC_ATTR_212,0.1561,3.973
LOT_0448,SPC_ATTR_350,0.0649,3.7393
LOT_0449,SPC_ATTR_025,-10366.333,-3.4684
LOT_0449,SPC_ATTR_065,38.0518,3.5178
LOT_0451,SPC_ATTR_049,126.1864,-3.0471
LOT_0451,SPC_ATTR_095,-0.0006,-3.2816
LOT_0451,SPC_ATTR_097,0.7164,3.1846
LOT_0451,SPC_ATTR_119,0.5596,-4.7904
LOT_0451,SPC_ATTR_145,0.3732,4.1275
LOT_0451,SPC_ATTR_280,0.1405,4.9013
LOT_0451,SPC_ATTR_418,23.3184,3.731
LOT_0452,SPC_ATTR_484,905.4152,3.6235
LOT_0453,SPC_ATTR_484,843.7811,3.304
LOT_0454,SPC_ATTR_433,773.1043,5.3391
LOT_0455,SPC_ATTR_044,376.0782,3.2943
LOT_0455,SPC_ATTR_087,2.2802,-3.2592
LOT_0455,SPC_ATTR_484,948.0,3.8443
LOT_0456,SPC_ATTR_044,377.2973,3.4899
LOT_0456,SPC_ATTR_061,373.8664,3.1035
LOT_0456,SPC_ATTR_121,7.522,9.7433
LOT_0456,SPC_ATTR_136,593.0,8.2551
LOT_0456,SPC_ATTR_225,0.5193,6.4587
LOT_0456,SPC_ATTR_271,99.7297,8.3872
LOT_0456,SPC_ATTR_363,0.1563,6.3721
LOT_0456,SPC_ATTR_409,26.1022,8.0529
LOT_0456,SPC_ATTR_497,204.8561,7.1072
LOT_0457,SPC_ATTR_044,375.2936,3.1685
LOT_0457,SPC_ATTR_219,7.8715,3.503
LOT_0457,SPC_ATTR_225,0.2733,3.0042
LOT_0457,SPC_ATTR_357,2.5724,3.2921
LOT_0457,SPC_ATTR_363,0.0878,3.2072
LOT_0457,SPC_ATTR_491,109.0367,3.196
LOT_0457,SPC_ATTR_497,120.8944,3.6971
LOT_0458,SPC_ATTR_060,168.1455,17.3291
LOT_0458,SPC_ATTR_061,325.0227,-4.9995
LOT_0458,SPC_ATTR_063,287.1509,19.7761
LOT_0458,SPC_ATTR_064,188.0923,24.4531
LOT_0458,SPC_ATTR_067,770.6084,5.5011
LOT_0458,SPC_ATTR_068,7272.8283,23.5969
LOT_0458,SPC_ATTR_069,110.4282,-8.7284
LOT_0458,SPC_ATTR_071,722.6018,10.85
LOT_0458,SPC_ATTR_074,600.7736,7.53
LOT_0458,SPC_ATTR_117,0.9077,-8.3637
LOT_0458,SPC_ATTR_197,396.11,24.6437
LOT_0458,SPC_ATTR_198,252.87,22.0597
LOT_0458,SPC_ATTR_199,6.541,11.1281
LOT_0458,SPC_ATTR_200,390.12,23.0207
LOT_0458,SPC_ATTR_203,82.37,4.9374
LOT_0458,SPC_ATTR_204,244.993,12.308
LOT_0458,SPC_ATTR_205,9997.5492,17.6346
LOT_0458,SPC_ATTR_206,320.05,26.9472
LOT_0458,SPC_ATTR_208,457.65,24.9906
LOT_0458,SPC_ATTR_209,165.553,3.2881
LOT_0458,SPC_ATTR_252,0.8333,22.1236
LOT_0458,SPC_ATTR_333,174.8944,30.5215
LOT_0458,SPC_ATTR_334,82.0817,22.2909
LOT_0458,SPC_ATTR_335,2.6566,14.3926
LOT_0458,SPC_ATTR_336,172.7119,29.2802
LOT_0458,SPC_ATTR_337,214.8628,27.147
LOT_0458,SPC_ATTR_339,35.0643,5.6734
LOT_0458,SPC_ATTR_340,79.9697,11.6287
LOT_0458,SPC_ATTR_341,4669.108,17.7828
LOT_0458,SPC_ATTR_342,97.7089,25.894
LOT_0458,SPC_ATTR_344,156.336,27.9491
LOT_0458,SPC_ATTR_345,58.2421,3.9375
LOT_0458,SPC_ATTR_346,257.0106,14.221
LOT_0458,SPC_ATTR_347,187.7589,10.6566
LOT_0458,SPC_ATTR_390,0.2634,22.1786
LOT_0458,SPC_ATTR_470,77.8007,22.8888
LOT_0458,SPC_ATTR_471,62.5666,11.478
LOT_0458,SPC_ATTR_472,135.8589,12.406
LOT_0458,SPC_ATTR_475,354.4169,12.7616
LOT_0458,SPC_ATTR_476,31.7922,10.543
LOT_0458,SPC_ATTR_477,137.4644,7.8538
LOT_0458,SPC_ATTR_478,289.8264,27.8417
LOT_0458,SPC_ATTR_480,63.3336,22.7583
LOT_0458,SPC_ATTR_481,221.9747,4.0958
LOT_0458,SPC_ATTR_524,91.8119,22.0268
LOT_0459,SPC_ATTR_121,6.7997,3.9326
LOT_0462,SPC_ATTR_016,824.9271,23.9149
LOT_0462,SPC_ATTR_152,536.564,16.854
LOT_0462,SPC_ATTR_287,150.9017,15.0189
LOT_0462,SPC_ATTR_298,12379.8524,3.1104
LOT_0462,SPC_ATTR_424,424.2152,10.6315
LOT_0462,SPC_ATTR_425,65.0438,9.7589
LOT_0465,SPC_ATTR_229,0.0622,4.1281
LOT_0465,SPC_ATTR_367,0.0129,3.3946
LOT_0465,SPC_ATTR_369,0.0116,4.0
LOT_0466,SPC_ATTR_485,985.6,3.6143
LOT_0467,SPC_ATTR_060,36.3682,3.5047
LOT_0467,SPC_ATTR_062,11.7063,4.6681
LOT_0467,SPC_ATTR_063,143.9527,3.1812
LOT_0467,SPC_ATTR_068,3637.0928,11.7735
LOT_0467,SPC_ATTR_069,106.8409,-9.5745
LOT_0467,SPC_ATTR_073,76.3739,-4.0236
LOT_0467,SPC_ATTR_074,534.5561,3.774
LOT_0467,SPC_ATTR_136,308.0,3.3025
LOT_0467,SPC_ATTR_197,106.48,6.2205
LOT_0467,SPC_ATTR_198,90.29,6.6524
LOT_0467,SPC_ATTR_199,4.985,8.2343
LOT_0467,SPC_ATTR_200,113.38,6.193
LOT_0467,SPC_ATTR_203,57.666,3.248
LOT_0467,SPC_ATTR_204,86.371,3.2241
LOT_0467,SPC_ATTR_205,9997.8983,17.6352
LOT_0467,SPC_ATTR_206,130.78,10.5475
LOT_0467,SPC_ATTR_208,93.93,4.2037
LOT_0467,SPC_ATTR_333,33.023,5.3903
LOT_0467,SPC_ATTR_334,25.9011,5.7839
LOT_0467,SPC_ATTR_335,1.6184,8.3874
LOT_0467,SPC_ATTR_336,34.2179,5.3257
LOT_0467,SPC_ATTR_337,67.8567,7.6918
LOT_0467,SPC_ATTR_341,5043.8789,19.2146
LOT_0467,SPC_ATTR_342,52.3338,13.5232
LOT_0467,SPC_ATTR_344,25.2932,3.5546
LOT_0467,SPC_ATTR_346,152.9228,8.2775
LOT_0467,SPC_ATTR_347,155.088,8.7435
LOT_0467,SPC_ATTR_409,13.8933,3.3173
LOT_0467,SPC_ATTR_470,25.0711,6.1582
LOT_0467,SPC_ATTR_471,42.584,7.4681
LOT_0467,SPC_ATTR_472,78.762,6.794
LOT_0467,SPC_ATTR_475,189.7559,6.1282
LOT_0467,SPC_ATTR_476,12.5623,3.1785
LOT_0467,SPC_ATTR_477,274.8871,17.0523
LOT_0467,SPC_ATTR_478,122.4063,11.4038
LOT_0467,SPC_ATTR_480,15.3749,4.5825
LOT_0467,SPC_ATTR_559,1.2923,3.5451
LOT_0467,SPC_ATTR_561,0.2547,3.5336
LOT_0470,SPC_ATTR_564,1.1116,3.5477
LOT_0471,SPC_ATTR_163,27194.0,3.4175
LOT_0471,SPC_ATTR_298,12331.0597,3.0953
LOT_0474,SPC_ATTR_002,2187.67,-3.8327
LOT_0474,SPC_ATTR_228,0.0549,3.3261
LOT_0476,SPC_ATTR_223,0.1971,3.3659
LOT_0477,SPC_ATTR_094,-0.0097,-3.0429
LOT_0477,SPC_ATTR_107,0.0097,3.0656
LOT_0480,SPC_ATTR_550,3.0544,3.5511
LOT_0480,SPC_ATTR_553,1.2811,3.6361
LOT_0481,SPC_ATTR_550,4.5986,5.8445
LOT_0481,SPC_ATTR_553,1.9478,6.0497
LOT_0481,SPC_ATTR_556,226.1897,4.7843
LOT_0482,SPC_ATTR_035,59.7711,7.7696
LOT_0482,SPC_ATTR_036,79.2786,5.7182
LOT_0482,SPC_ATTR_037,40.2289,-7.7696
LOT_0482,SPC_ATTR_040,133.3898,8.1397
LOT_0482,SPC_ATTR_093,0.0148,4.4237
LOT_0482,SPC_ATTR_106,-0.0148,-4.4666
LOT_0484,SPC_ATTR_108,-0.3125,-3.5523
LOT_0484,SPC_ATTR_228,0.0696,4.6927
LOT_0484,SPC_ATTR_366,0.014,3.3136
LOT_0485,SPC_ATTR_100,-0.5283,-8.445
LOT_0485,SPC_ATTR_101,0.0016,4.5534
LOT_0485,SPC_ATTR_104,0.0018,3.7811
LOT_0485,SPC_ATTR_105,0.0071,8.3608
LOT_0485,SPC_ATTR_490,972.0102,3.0688
LOT_0485,SPC_ATTR_511,253.7931,5.2539
LOT_0488,SPC_ATTR_094,-0.0105,-3.3086
LOT_0488,SPC_ATTR_107,0.0105,3.3333
LOT_0488,SPC_ATTR_239,0.0104,3.3033
LOT_0488,SPC_ATTR_377,0.0034,3.3689
LOT_0489,SPC_ATTR_078,0.1331,4.4676
LOT_0489,SPC_ATTR_213,0.5941,17.185
LOT_0489,SPC_ATTR_351,0.2914,18.7211
LOT_0490,SPC_ATTR_106,-0.0102,-3.03
LOT_0491,SPC_ATTR_095,0.001,5.9138
LOT_0491,SPC_ATTR_096,-0.0003,-3.4615
LOT_0491,SPC_ATTR_097,-1.2004,-5.5448
LOT_0491,SPC_ATTR_099,2.545,6.0011
LOT_0491,SPC_ATTR_102,0.0012,5.4615
LOT_0491,SPC_ATTR_147,0.1263,3.2636
LOT_0491,SPC_ATTR_228,0.0618,3.9676
LOT_0491,SPC_ATTR_229,0.1289,10.3356
LOT_0491,SPC_ATTR_366,0.0179,4.782
LOT_0491,SPC_ATTR_367,0.0249,8.4324
LOT_0491,SPC_ATTR_368,0.0219,6.7162
LOT_0491,SPC_ATTR_369,0.0209,8.4139
LOT_0492,SPC_ATTR_072,209.8135,3.3326
LOT_0493,SPC_ATTR_021,1.2486,-9.3478
LOT_0493,SPC_ATTR_157,1.4767,17.9176
LOT_0493,SPC_ATTR_292,0.4584,17.1621
LOT_0493,SPC_ATTR_298,13223.7871,3.3719
LOT_0493,SPC_ATTR_430,118.2648,17.729
LOT_0493,SPC_ATTR_433,776.7051,5.3677
LOT_0495,SPC_ATTR_025,10248.75,3.6336
LOT_0495,SPC_ATTR_522,604.2009,5.7464
LOT_0498,SPC_ATTR_012,0.6554,-24.8115
LOT_0498,SPC_ATTR_018,0.5794,-32.5024
LOT_0498,SPC_ATTR_079,0.2492,5.4905
LOT_0498,SPC_ATTR_154,0.0533,4.4269
LOT_0498,SPC_ATTR_214,0.9296,16.3917
LOT_0498,SPC_ATTR_218,0.6744,13.0235
LOT_0498,SPC_ATTR_289,0.0174,4.5899
LOT_0498,SPC_ATTR_346,83.2255,4.2978
LOT_0498,SPC_ATTR_347,87.3532,4.7772
LOT_0498,SPC_ATTR_352,0.3851,14.5551
LOT_0498,SPC_ATTR_356,0.2789,10.9543
LOT_0498,SPC_ATTR_427,9.2069,8.0081
LOT_0498,SPC_ATTR_571,328.4664,-11.5463
LOT_0499,SPC_ATTR_218,0.6079,11.5867
LOT_0499,SPC_ATTR_356,0.2544,9.856
LOT_0499,SPC_ATTR_582,474.0812,4.2978
LOT_0499,SPC_ATTR_590,474.0812,3.9877
LOT_0500,SPC_ATTR_590,474.0812,3.9877
LOT_0501,SPC_ATTR_152,271.726,8.3115
LOT_0501,SPC_ATTR_287,81.4993,7.9108
LOT_0501,SPC_ATTR_425,61.0134,9.1217
LOT_0501,SPC_ATTR_590,474.0812,3.9877
LOT_0502,SPC_ATTR_590,474.0812,3.9877
LOT_0503,SPC_ATTR_093,-0.0126,-4.0566
LOT_0503,SPC_ATTR_106,0.0127,4.1218
LOT_0503,SPC_ATTR_163,27854.0,3.5182
LOT_0503,SPC_ATTR_590,474.0812,3.9877
LOT_0504,SPC_ATTR_127,3.955,4.7511
LOT_0504,SPC_ATTR_136,308.0,3.3025
LOT_0504,SPC_ATTR_212,0.1793,4.9008
LOT_0504,SPC_ATTR_256,0.8194,3.4533
LOT_0504,SPC_ATTR_350,0.0775,4.9277
LOT_0504,SPC_ATTR_394,0.2544,3.135
LOT_0504,SPC_ATTR_409,13.8933,3.3173
LOT_0504,SPC_ATTR_528,12.749,3.3638
LOT_0504,SPC_ATTR_590,474.0812,3.9877
LOT_0505,SPC_ATTR_522,1000.0,9.5846
LOT_0505,SPC_ATTR_550,3.0588,3.5577
LOT_0505,SPC_ATTR_553,1.239,3.4837
LOT_0505,SPC_ATTR_556,219.0705,4.5821
LOT_0505,SPC_ATTR_590,474.0812,3.9877
LOT_0506,SPC_ATTR_161,3205.0,4.6096
LOT_0506,SPC_ATTR_296,1596.3689,4.738
LOT_0506,SPC_ATTR_590,474.0812,3.9877
LOT_0507,SPC_ATTR_158,0.2458,5.0254
LOT_0507,SPC_ATTR_293,0.0743,5.2038
LOT_0507,SPC_ATTR_590,474.0812,3.9877
LOT_0508,SPC_ATTR_590,474.0812,3.9877
LOT_0509,SPC_ATTR_127,3.955,4.7511
LOT_0509,SPC_ATTR_212,0.2762,8.776
LOT_0509,SPC_ATTR_350,0.1206,8.9925
LOT_0509,SPC_ATTR_491,115.7802,3.5696
LOT_0509,SPC_ATTR_590,474.0812,3.9877
LOT_0510,SPC_ATTR_127,3.955,4.7511
LOT_0510,SPC_ATTR_212,0.2399,7.3243
LOT_0510,SPC_ATTR_350,0.1,7.0497
LOT_0510,SPC_ATTR_590,474.0812,3.9877
LOT_0511,SPC_ATTR_189,116.057,3.3551
LOT_0511,SPC_ATTR_325,44.1753,4.662
LOT_0511,SPC_ATTR_461,149.3851,9.0128
LOT_0511,SPC_ATTR_522,718.604,6.8558
LOT_0511,SPC_ATTR_573,426.69,4.6143
LOT_0511,SPC_ATTR_574,1.1093,3.0734
LOT_0511,SPC_ATTR_575,134.9539,4.6728
LOT_0511,SPC_ATTR_576,0.3866,4.1579
LOT_0511,SPC_ATTR_577,83.1669,4.5861
LOT_0511,SPC_ATTR_578,60.4003,3.5048
LOT_0511,SPC_ATTR_590,474.0812,3.9877
LOT_0512,SPC_ATTR_024,-8690.25,-3.5387
LOT_0512,SPC_ATTR_212,0.2363,7.1804
LOT_0512,SPC_ATTR_350,0.1041,7.4364
LOT_0512,SPC_ATTR_590,474.0812,3.9877
LOT_0514,SPC_ATTR_212,0.186,5.1688
LOT_0514,SPC_ATTR_350,0.0788,5.0503
LOT_0514,SPC_ATTR_550,3.2976,3.9123
LOT_0514,SPC_ATTR_553,1.3765,3.9815
LOT_0514,SPC_ATTR_556,201.5472,4.0844
LOT_0515,SPC_ATTR_127,3.955,4.7511
LOT_0516,SPC_ATTR_127,3.955,4.7511
LOT_0516,SPC_ATTR_136,308.0,3.3025
LOT_0516,SPC_ATTR_226,2885.7998,4.2587
LOT_0516,SPC_ATTR_251,295.763,3.4088
LOT_0516,SPC_ATTR_364,853.4855,3.7475
LOT_0516,SPC_ATTR_389,90.1719,3.1936
LOT_0516,SPC_ATTR_409,13.8933,3.3173
LOT_0516,SPC_ATTR_498,37.1531,5.1107
LOT_0516,SPC_ATTR_523,43.2512,4.0147
LOT_0517,SPC_ATTR_078,-0.1046,-3.1101
LOT_0517,SPC_ATTR_094,-0.0103,-3.2422
LOT_0517,SPC_ATTR_107,0.0103,3.2664
LOT_0519,SPC_ATTR_127,3.955,4.7511
LOT_0519,SPC_ATTR_212,0.2225,6.6285
LOT_0519,SPC_ATTR_350,0.0918,6.2763
LOT_0520,SPC_ATTR_256,0.7803,3.1284
LOT_0520,SPC_ATTR_528,12.3146,3.1338
LOT_0521,SPC_ATTR_001,2792.24,-3.0183
LOT_0521,SPC_ATTR_239,0.0101,3.1266
LOT_0522,SPC_ATTR_127,3.955,4.7511
LOT_0522,SPC_ATTR_163,27277.0,3.4302
LOT_0524,SPC_ATTR_140,1245.613,3.1479
LOT_0524,SPC_ATTR_275,401.8832,3.1024
LOT_0524,SPC_ATTR_353,0.0732,3.7884
LOT_0524,SPC_ATTR_413,112.3241,4.4213
LOT_0524,SPC_ATTR_440,218.0073,3.84
LOT_0525,SPC_ATTR_573,445.32,4.8302
LOT_0525,SPC_ATTR_574,1.1669,3.3052
LOT_0525,SPC_ATTR_575,129.3101,4.4631
LOT_0525,SPC_ATTR_576,0.3595,3.7582
LOT_0525,SPC_ATTR_577,77.9946,4.2804
LOT_0525,SPC_ATTR_578,55.411,3.1052
LOT_0526,SPC_ATTR_127,3.955,4.7511
LOT_0527,SPC_ATTR_093,0.0205,6.1879
LOT_0527,SPC_ATTR_106,-0.0205,-6.2467
LOT_0527,SPC_ATTR_136,382.0,4.5884
LOT_0527,SPC_ATTR_140,1245.613,3.1479
LOT_0527,SPC_ATTR_271,63.9084,4.1238
LOT_0527,SPC_ATTR_275,401.8832,3.1024
LOT_0527,SPC_ATTR_409,17.4781,4.7078
LOT_0527,SPC_ATTR_413,112.3241,4.4213
LOT_0527,SPC_ATTR_559,1.4648,5.6021
LOT_0528,SPC_ATTR_556,165.651,3.0648
LOT_0528,SPC_ATTR_560,0.9511,3.1053
LOT_0528,SPC_ATTR_561,0.3995,6.341
LOT_0529,SPC_ATTR_033,103.1082,8.769
LOT_0529,SPC_ATTR_034,23.1583,10.5604
LOT_0529,SPC_ATTR_035,57.7421,6.0539
LOT_0529,SPC_ATTR_036,74.8511,3.9986
LOT_0529,SPC_ATTR_037,42.2579,-6.0539
